TIME,GEO,ANIMALS,MONTH,UNIT,Value
2007,Estonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),61.5
2007,Estonia,"Bovine animals, 1 year",December,Thousand heads (animals),51.1
2007,Ireland,Live bovine animals,December,Thousand heads (animals),"6,247.58"
2007,Ireland,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,879.50"
2007,Ireland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),0.9
2007,Ireland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"1,878.60"
2007,Ireland,"Bovine animals, 1 year",December,Thousand heads (animals),"1,610.20"
2007,Greece,Live bovine animals,December,Thousand heads (animals),682
2007,Greece,"Bovine animals, less than 1 year",December,Thousand heads (animals),194
2007,Greece,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),146
2007,Greece,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),48
2007,Greece,"Bovine animals, 1 year",December,Thousand heads (animals),133
2007,Spain,Live bovine animals,December,Thousand heads (animals),"6,584.98"
2007,Spain,"Bovine animals, less than 1 year",December,Thousand heads (animals),"2,430.62"
2007,Spain,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"1,443.15"
2007,Spain,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),987.47
2007,Spain,"Bovine animals, 1 year",December,Thousand heads (animals),774
2007,France,Live bovine animals,December,Thousand heads (animals),"19,124.00"
2007,France,"Bovine animals, less than 1 year",December,Thousand heads (animals),"5,070.00"
2007,France,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),575
2007,France,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"4,495.00"
2007,France,"Bovine animals, 1 year",December,Thousand heads (animals),"3,611.00"
2007,Croatia,Live bovine animals,December,Thousand heads (animals),467.08
2007,Croatia,"Bovine animals, less than 1 year",December,Thousand heads (animals),145.29
2007,Croatia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),19.31
2007,Croatia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),125.98
2007,Croatia,"Bovine animals, 1 year",December,Thousand heads (animals),64.33
2007,Italy,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,929.00"
2007,Italy,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),519
2007,Italy,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"1,410.00"
2007,Italy,"Bovine animals, 1 year",December,Thousand heads (animals),"1,436.00"
2007,Cyprus,Live bovine animals,December,Thousand heads (animals),55.92
2007,Cyprus,"Bovine animals, less than 1 year",December,Thousand heads (animals),20.39
2007,Cyprus,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),8.56
2007,Cyprus,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),11.83
2007,Cyprus,"Bovine animals, 1 year",December,Thousand heads (animals),10.22
2007,Latvia,Live bovine animals,December,Thousand heads (animals),398.7
2007,Latvia,"Bovine animals, less than 1 year",December,Thousand heads (animals),114.89
2007,Latvia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),52.64
2007,Latvia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),62.25
2007,Latvia,"Bovine animals, 1 year",December,Thousand heads (animals),72.46
2007,Lithuania,Live bovine animals,December,Thousand heads (animals),787.9
2007,Lithuania,"Bovine animals, less than 1 year",December,Thousand heads (animals),185.5
2007,Lithuania,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),71.5
2007,Lithuania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),114
2007,Lithuania,"Bovine animals, 1 year",December,Thousand heads (animals),146.9
2007,Luxembourg,Live bovine animals,December,Thousand heads (animals),193.14
2007,Luxembourg,"Bovine animals, less than 1 year",December,Thousand heads (animals),53.04
2007,Luxembourg,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),4.51
2007,Luxembourg,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),48.53
2007,Luxembourg,"Bovine animals, 1 year",December,Thousand heads (animals),43.86
2007,Hungary,Live bovine animals,December,Thousand heads (animals),705
2007,Hungary,"Bovine animals, less than 1 year",December,Thousand heads (animals),190
2007,Hungary,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),61
2007,Hungary,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),128
2007,Hungary,"Bovine animals, 1 year",December,Thousand heads (animals),150
2007,Malta,Live bovine animals,December,Thousand heads (animals),19.44
2007,Malta,"Bovine animals, less than 1 year",December,Thousand heads (animals),5.32
2007,Malta,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),0
2007,Malta,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),5.32
2007,Malta,"Bovine animals, 1 year",December,Thousand heads (animals),4.97
2007,Netherlands,Live bovine animals,December,Thousand heads (animals),"3,820.00"
2007,Netherlands,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,505.00"
2007,Netherlands,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),960
2007,Netherlands,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),545
2007,Netherlands,"Bovine animals, 1 year",December,Thousand heads (animals),620
2007,Austria,Live bovine animals,December,Thousand heads (animals),"2,000.20"
2007,Austria,"Bovine animals, less than 1 year",December,Thousand heads (animals),634.09
2007,Austria,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),105.33
2007,Austria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),528.76
2007,Austria,"Bovine animals, 1 year",December,Thousand heads (animals),437.06
2007,Poland,Live bovine animals,December,Thousand heads (animals),"5,405.55"
2007,Poland,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,344.44"
2007,Poland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),79.15
2007,Poland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"1,265.29"
2007,Poland,"Bovine animals, 1 year",December,Thousand heads (animals),"1,052.84"
2007,Portugal,Live bovine animals,December,Thousand heads (animals),"1,491.50"
2007,Portugal,"Bovine animals, less than 1 year",December,Thousand heads (animals),423.02
2007,Portugal,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),109.52
2007,Portugal,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),313.5
2007,Portugal,"Bovine animals, 1 year",December,Thousand heads (animals),228.04
2007,Romania,Live bovine animals,December,Thousand heads (animals),"2,819.00"
2007,Romania,"Bovine animals, less than 1 year",December,Thousand heads (animals),714.3
2007,Romania,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),260.3
2007,Romania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),454
2007,Romania,"Bovine animals, 1 year",December,Thousand heads (animals),277.2
2007,Slovenia,Live bovine animals,December,Thousand heads (animals),479.53
2007,Slovenia,"Bovine animals, less than 1 year",December,Thousand heads (animals),149.42
2007,Slovenia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),14.65
2007,Slovenia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),134.76
2007,Slovenia,"Bovine animals, 1 year",December,Thousand heads (animals),125.18
2007,Slovakia,Live bovine animals,December,Thousand heads (animals),501.82
2007,Slovakia,"Bovine animals, less than 1 year",December,Thousand heads (animals),146.18
2007,Slovakia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),23.23
2007,Slovakia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),122.95
2007,Slovakia,"Bovine animals, 1 year",December,Thousand heads (animals),103.18
2007,Finland,Live bovine animals,December,Thousand heads (animals),902.71
2007,Finland,"Bovine animals, less than 1 year",December,Thousand heads (animals),303.89
2007,Finland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),3.88
2007,Finland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),300.01
2007,Finland,"Bovine animals, 1 year",December,Thousand heads (animals),228.2
2007,Sweden,Live bovine animals,December,Thousand heads (animals),"1,516.65"
2007,Sweden,"Bovine animals, less than 1 year",December,Thousand heads (animals),494.88
2007,Sweden,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),21.5
2007,Sweden,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),473.38
2007,Sweden,"Bovine animals, 1 year",December,Thousand heads (animals),364.44
2007,United Kingdom,Live bovine animals,December,Thousand heads (animals),"10,075.00"
2007,United Kingdom,"Bovine animals, less than 1 year",December,Thousand heads (animals),"2,844.00"
2007,United Kingdom,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),14
2007,United Kingdom,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"2,830.00"
2007,United Kingdom,"Bovine animals, 1 year",December,Thousand heads (animals),"2,457.00"
2007,Serbia,Live bovine animals,December,Thousand heads (animals),"1,087.00"
2007,Serbia,"Bovine animals, less than 1 year",December,Thousand heads (animals),320
2007,Serbia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),97
2007,Serbia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),223
2007,Serbia,"Bovine animals, 1 year",December,Thousand heads (animals),107
2008,European Union - 28 countries,"Bovine animals, less than 1 year",December,Thousand heads (animals),"26,963.79"
2008,European Union - 28 countries,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"5,055.47"
2008,European Union - 28 countries,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"21,919.33"
2008,European Union - 28 countries,"Bovine animals, 1 year",December,Thousand heads (animals),"18,245.13"
2008,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year",December,Thousand heads (animals),"26,822.99"
2008,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"5,038.07"
2008,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"21,795.93"
2008,European Union - 27 countries (2007-2013),"Bovine animals, 1 year",December,Thousand heads (animals),"18,182.73"
2008,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year",December,Thousand heads (animals),"26,002.40"
2008,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"4,735.56"
2008,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"21,277.84"
2008,European Union - 25 countries (2004-2006),"Bovine animals, 1 year",December,Thousand heads (animals),"17,846.77"
2008,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year",December,Thousand heads (animals),"23,360.28"
2008,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"4,373.89"
2008,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"18,997.39"
2008,European Union - 15 countries (1995-2004),"Bovine animals, 1 year",December,Thousand heads (animals),"15,796.40"
2008,Belgium,Live bovine animals,December,Thousand heads (animals),"2,538.30"
